TIMESTAMP,Calendrier,HTA,sup36,inf36
6552,HCE,8.4,17.3,39.4
6553,HCE,8.4,17.3,39.4
6554,HCE,8.4,17.3,39.4
6555,HCE,8.4,17.3,39.4
6556,HCE,8.4,17.3,39.4
6557,HCE,8.4,17.3,39.4
6558,HCE,8.4,17.3,39.4
6559,HPE,13.5,22.8,39.4
6560,HPE,13.5,22.8,39.4
6561,HPE,13.5,22.8,39.4
6562,HPE,13.5,22.8,39.4
6563,HPE,13.5,22.8,39.4
6564,HPE,13.5,22.8,39.4
6565,HPE,13.5,22.8,39.4
6566,HPE,13.5,22.8,39.4
6567,HPE,13.5,22.8,39.4
6568,HPE,13.5,22.8,39.4
6569,HPE,13.5,22.8,39.4
6570,HPE,13.5,22.8,39.4
6571,HPE,13.5,22.8,39.4
6572,HPE,13.5,22.8,39.4
6573,HPE,13.5,22.8,39.4
6574,HPE,13.5,22.8,39.4
6575,HCE,8.4,17.3,39.4
6576,HCE,8.4,17.3,39.4
6577,HCE,8.4,17.3,39.4
6578,HCE,8.4,17.3,39.4
6579,HCE,8.4,17.3,39.4
6580,HCE,8.4,17.3,39.4
6581,HCE,8.4,17.3,39.4
6582,HCE,8.4,17.3,39.4
6583,HPE,13.5,22.8,39.4
6584,HPE,13.5,22.8,39.4
6585,HPE,13.5,22.8,39.4
6586,HPE,13.5,22.8,39.4
6587,HPE,13.5,22.8,39.4
6588,HPE,13.5,22.8,39.4
6589,HPE,13.5,22.8,39.4
6590,HPE,13.5,22.8,39.4
6591,HPE,13.5,22.8,39.4
6592,HPE,13.5,22.8,39.4
6593,HPE,13.5,22.8,39.4
6594,HPE,13.5,22.8,39.4
6595,HPE,13.5,22.8,39.4
6596,HPE,13.5,22.8,39.4
6597,HPE,13.5,22.8,39.4
6598,HPE,13.5,22.8,39.4
6599,HCE,8.4,17.3,39.4
6600,HCE,8.4,17.3,39.4
6601,HCE,8.4,17.3,39.4
6602,HCE,8.4,17.3,39.4
6603,HCE,8.4,17.3,39.4
6604,HCE,8.4,17.3,39.4
6605,HCE,8.4,17.3,39.4
6606,HCE,8.4,17.3,39.4
6607,HPE,13.5,22.8,39.4
6608,HPE,13.5,22.8,39.4
6609,HPE,13.5,22.8,39.4
6610,HPE,13.5,22.8,39.4
6611,HPE,13.5,22.8,39.4
6612,HPE,13.5,22.8,39.4
6613,HPE,13.5,22.8,39.4
6614,HPE,13.5,22.8,39.4
6615,HPE,13.5,22.8,39.4
6616,HPE,13.5,22.8,39.4
6617,HPE,13.5,22.8,39.4
6618,HPE,13.5,22.8,39.4
6619,HPE,13.5,22.8,39.4
6620,HPE,13.5,22.8,39.4
6621,HPE,13.5,22.8,39.4
6622,HPE,13.5,22.8,39.4
6623,HCE,8.4,17.3,39.4
6624,HCE,8.4,17.3,39.4
6625,HCE,8.4,17.3,39.4
6626,HCE,8.4,17.3,39.4
6627,HCE,8.4,17.3,39.4
6628,HCE,8.4,17.3,39.4
6629,HCE,8.4,17.3,39.4
6630,HCE,8.4,17.3,39.4
6631,HPE,13.5,22.8,39.4
6632,HPE,13.5,22.8,39.4
6633,HPE,13.5,22.8,39.4
6634,HPE,13.5,22.8,39.4
6635,HPE,13.5,22.8,39.4
6636,HPE,13.5,22.8,39.4
6637,HPE,13.5,22.8,39.4
6638,HPE,13.5,22.8,39.4
6639,HPE,13.5,22.8,39.4
6640,HPE,13.5,22.8,39.4
6641,HPE,13.5,22.8,39.4
6642,HPE,13.5,22.8,39.4
6643,HPE,13.5,22.8,39.4
6644,HPE,13.5,22.8,39.4
6645,HPE,13.5,22.8,39.4
6646,HPE,13.5,22.8,39.4
6647,HCE,8.4,17.3,39.4
6648,HCE,8.4,17.3,39.4
6649,HCE,8.4,17.3,39.4
6650,HCE,8.4,17.3,39.4
6651,HCE,8.4,17.3,39.4
6652,HCE,8.4,17.3,39.4
6653,HCE,8.4,17.3,39.4
6654,HCE,8.4,17.3,39.4
6655,HPE,13.5,22.8,39.4
6656,HPE,13.5,22.8,39.4
6657,HPE,13.5,22.8,39.4
6658,HPE,13.5,22.8,39.4
6659,HPE,13.5,22.8,39.4
6660,HPE,13.5,22.8,39.4
6661,HPE,13.5,22.8,39.4
6662,HPE,13.5,22.8,39.4
6663,HPE,13.5,22.8,39.4
6664,HPE,13.5,22.8,39.4
6665,HPE,13.5,22.8,39.4
6666,HPE,13.5,22.8,39.4
6667,HPE,13.5,22.8,39.4
6668,HPE,13.5,22.8,39.4
6669,HPE,13.5,22.8,39.4
6670,HPE,13.5,22.8,39.4
6671,HCE,8.4,17.3,39.4
6672,HCE,8.4,17.3,39.4
6673,HCE,8.4,17.3,39.4
6674,HCE,8.4,17.3,39.4
6675,HCE,8.4,17.3,39.4
6676,HCE,8.4,17.3,39.4
6677,HCE,8.4,17.3,39.4
6678,HCE,8.4,17.3,39.4
6679,HPE,13.5,22.8,39.4
6680,HPE,13.5,22.8,39.4
6681,HPE,13.5,22.8,39.4
6682,HPE,13.5,22.8,39.4
6683,HPE,13.5,22.8,39.4
6684,HPE,13.5,22.8,39.4
6685,HPE,13.5,22.8,39.4
6686,HPE,13.5,22.8,39.4
6687,HPE,13.5,22.8,39.4
6688,HPE,13.5,22.8,39.4
6689,HPE,13.5,22.8,39.4
6690,HPE,13.5,22.8,39.4
6691,HPE,13.5,22.8,39.4
6692,HPE,13.5,22.8,39.4
6693,HPE,13.5,22.8,39.4
6694,HPE,13.5,22.8,39.4
6695,HCE,8.4,17.3,39.4
6696,HCE,8.4,17.3,39.4
6697,HCE,8.4,17.3,39.4
6698,HCE,8.4,17.3,39.4
6699,HCE,8.4,17.3,39.4
6700,HCE,8.4,17.3,39.4
6701,HCE,8.4,17.3,39.4
6702,HCE,8.4,17.3,39.4
6703,HPE,13.5,22.8,39.4
6704,HPE,13.5,22.8,39.4
6705,HPE,13.5,22.8,39.4
6706,HPE,13.5,22.8,39.4
6707,HPE,13.5,22.8,39.4
6708,HPE,13.5,22.8,39.4
6709,HPE,13.5,22.8,39.4
6710,HPE,13.5,22.8,39.4
6711,HPE,13.5,22.8,39.4
6712,HPE,13.5,22.8,39.4
6713,HPE,13.5,22.8,39.4
6714,HPE,13.5,22.8,39.4
6715,HPE,13.5,22.8,39.4
6716,HPE,13.5,22.8,39.4
6717,HPE,13.5,22.8,39.4
6718,HPE,13.5,22.8,39.4
6719,HCE,8.4,17.3,39.4
6720,HCE,8.4,17.3,39.4
6721,HCE,8.4,17.3,39.4
6722,HCE,8.4,17.3,39.4
6723,HCE,8.4,17.3,39.4
6724,HCE,8.4,17.3,39.4
6725,HCE,8.4,17.3,39.4
6726,HCE,8.4,17.3,39.4
6727,HPE,13.5,22.8,39.4
6728,HPE,13.5,22.8,39.4
6729,HPE,13.5,22.8,39.4
6730,HPE,13.5,22.8,39.4
6731,HPE,13.5,22.8,39.4
6732,HPE,13.5,22.8,39.4
6733,HPE,13.5,22.8,39.4
6734,HPE,13.5,22.8,39.4
6735,HPE,13.5,22.8,39.4
6736,HPE,13.5,22.8,39.4
6737,HPE,13.5,22.8,39.4
6738,HPE,13.5,22.8,39.4
6739,HPE,13.5,22.8,39.4
6740,HPE,13.5,22.8,39.4
6741,HPE,13.5,22.8,39.4
6742,HPE,13.5,22.8,39.4
6743,HCE,8.4,17.3,39.4
6744,HCE,8.4,17.3,39.4
6745,HCE,8.4,17.3,39.4
6746,HCE,8.4,17.3,39.4
6747,HCE,8.4,17.3,39.4
6748,HCE,8.4,17.3,39.4
6749,HCE,8.4,17.3,39.4
6750,HCE,8.4,17.3,39.4
6751,HPE,13.5,22.8,39.4
6752,HPE,13.5,22.8,39.4
6753,HPE,13.5,22.8,39.4
6754,HPE,13.5,22.8,39.4
6755,HPE,13.5,22.8,39.4
6756,HPE,13.5,22.8,39.4
6757,HPE,13.5,22.8,39.4
6758,HPE,13.5,22.8,39.4
6759,HPE,13.5,22.8,39.4
6760,HPE,13.5,22.8,39.4
6761,HPE,13.5,22.8,39.4
6762,HPE,13.5,22.8,39.4
6763,HPE,13.5,22.8,39.4
6764,HPE,13.5,22.8,39.4
6765,HPE,13.5,22.8,39.4
6766,HPE,13.5,22.8,39.4
6767,HCE,8.4,17.3,39.4
6768,HCE,8.4,17.3,39.4
6769,HCE,8.4,17.3,39.4
6770,HCE,8.4,17.3,39.4
6771,HCE,8.4,17.3,39.4
6772,HCE,8.4,17.3,39.4
6773,HCE,8.4,17.3,39.4
6774,HCE,8.4,17.3,39.4
6775,HPE,13.5,22.8,39.4
6776,HPE,13.5,22.8,39.4
6777,HPE,13.5,22.8,39.4
6778,HPE,13.5,22.8,39.4
6779,HPE,13.5,22.8,39.4
6780,HPE,13.5,22.8,39.4
6781,HPE,13.5,22.8,39.4
6782,HPE,13.5,22.8,39.4
6783,HPE,13.5,22.8,39.4
6784,HPE,13.5,22.8,39.4
6785,HPE,13.5,22.8,39.4
6786,HPE,13.5,22.8,39.4
6787,HPE,13.5,22.8,39.4
6788,HPE,13.5,22.8,39.4
6789,HPE,13.5,22.8,39.4
6790,HPE,13.5,22.8,39.4
6791,HCE,8.4,17.3,39.4
6792,HCE,8.4,17.3,39.4
6793,HCE,8.4,17.3,39.4
6794,HCE,8.4,17.3,39.4
6795,HCE,8.4,17.3,39.4
6796,HCE,8.4,17.3,39.4
6797,HCE,8.4,17.3,39.4
6798,HCE,8.4,17.3,39.4
6799,HPE,13.5,22.8,39.4
6800,HPE,13.5,22.8,39.4
6801,HPE,13.5,22.8,39.4
6802,HPE,13.5,22.8,39.4
6803,HPE,13.5,22.8,39.4
6804,HPE,13.5,22.8,39.4
6805,HPE,13.5,22.8,39.4
6806,HPE,13.5,22.8,39.4
6807,HPE,13.5,22.8,39.4
6808,HPE,13.5,22.8,39.4
6809,HPE,13.5,22.8,39.4
6810,HPE,13.5,22.8,39.4
6811,HPE,13.5,22.8,39.4
6812,HPE,13.5,22.8,39.4
6813,HPE,13.5,22.8,39.4
6814,HPE,13.5,22.8,39.4
6815,HCE,8.4,17.3,39.4
6816,HCE,8.4,17.3,39.4
6817,HCE,8.4,17.3,39.4
6818,HCE,8.4,17.3,39.4
6819,HCE,8.4,17.3,39.4
6820,HCE,8.4,17.3,39.4
6821,HCE,8.4,17.3,39.4
6822,HCE,8.4,17.3,39.4
6823,HPE,13.5,22.8,39.4
6824,HPE,13.5,22.8,39.4
6825,HPE,13.5,22.8,39.4
6826,HPE,13.5,22.8,39.4
6827,HPE,13.5,22.8,39.4
6828,HPE,13.5,22.8,39.4
6829,HPE,13.5,22.8,39.4
6830,HPE,13.5,22.8,39.4
6831,HPE,13.5,22.8,39.4
6832,HPE,13.5,22.8,39.4
6833,HPE,13.5,22.8,39.4
6834,HPE,13.5,22.8,39.4
6835,HPE,13.5,22.8,39.4
6836,HPE,13.5,22.8,39.4
6837,HPE,13.5,22.8,39.4
6838,HPE,13.5,22.8,39.4
6839,HCE,8.4,17.3,39.4
6840,HCE,8.4,17.3,39.4
6841,HCE,8.4,17.3,39.4
6842,HCE,8.4,17.3,39.4
6843,HCE,8.4,17.3,39.4
6844,HCE,8.4,17.3,39.4
6845,HCE,8.4,17.3,39.4
6846,HCE,8.4,17.3,39.4
6847,HPE,13.5,22.8,39.4
6848,HPE,13.5,22.8,39.4
6849,HPE,13.5,22.8,39.4
6850,HPE,13.5,22.8,39.4
6851,HPE,13.5,22.8,39.4
6852,HPE,13.5,22.8,39.4
6853,HPE,13.5,22.8,39.4
6854,HPE,13.5,22.8,39.4
6855,HPE,13.5,22.8,39.4
6856,HPE,13.5,22.8,39.4
6857,HPE,13.5,22.8,39.4
6858,HPE,13.5,22.8,39.4
6859,HPE,13.5,22.8,39.4
6860,HPE,13.5,22.8,39.4
6861,HPE,13.5,22.8,39.4
6862,HPE,13.5,22.8,39.4
6863,HCE,8.4,17.3,39.4
6864,HCE,8.4,17.3,39.4
6865,HCE,8.4,17.3,39.4
6866,HCE,8.4,17.3,39.4
6867,HCE,8.4,17.3,39.4
6868,HCE,8.4,17.3,39.4
6869,HCE,8.4,17.3,39.4
6870,HCE,8.4,17.3,39.4
6871,HPE,13.5,22.8,39.4
6872,HPE,13.5,22.8,39.4
6873,HPE,13.5,22.8,39.4
6874,HPE,13.5,22.8,39.4
6875,HPE,13.5,22.8,39.4
6876,HPE,13.5,22.8,39.4
6877,HPE,13.5,22.8,39.4
6878,HPE,13.5,22.8,39.4
6879,HPE,13.5,22.8,39.4
6880,HPE,13.5,22.8,39.4
6881,HPE,13.5,22.8,39.4
6882,HPE,13.5,22.8,39.4
6883,HPE,13.5,22.8,39.4
6884,HPE,13.5,22.8,39.4
6885,HPE,13.5,22.8,39.4
6886,HPE,13.5,22.8,39.4
6887,HCE,8.4,17.3,39.4
6888,HCE,8.4,17.3,39.4
6889,HCE,8.4,17.3,39.4
6890,HCE,8.4,17.3,39.4
6891,HCE,8.4,17.3,39.4
6892,HCE,8.4,17.3,39.4
6893,HCE,8.4,17.3,39.4
6894,HCE,8.4,17.3,39.4
6895,HPE,13.5,22.8,39.4
6896,HPE,13.5,22.8,39.4
6897,HPE,13.5,22.8,39.4
6898,HPE,13.5,22.8,39.4
6899,HPE,13.5,22.8,39.4
6900,HPE,13.5,22.8,39.4
6901,HPE,13.5,22.8,39.4
6902,HPE,13.5,22.8,39.4
6903,HPE,13.5,22.8,39.4
6904,HPE,13.5,22.8,39.4
6905,HPE,13.5,22.8,39.4
6906,HPE,13.5,22.8,39.4
6907,HPE,13.5,22.8,39.4
6908,HPE,13.5,22.8,39.4
6909,HPE,13.5,22.8,39.4
6910,HPE,13.5,22.8,39.4
6911,HCE,8.4,17.3,39.4
6912,HCE,8.4,17.3,39.4
6913,HCE,8.4,17.3,39.4
6914,HCE,8.4,17.3,39.4
6915,HCE,8.4,17.3,39.4
6916,HCE,8.4,17.3,39.4
6917,HCE,8.4,17.3,39.4
6918,HCE,8.4,17.3,39.4
6919,HPE,13.5,22.8,39.4
6920,HPE,13.5,22.8,39.4
6921,HPE,13.5,22.8,39.4
6922,HPE,13.5,22.8,39.4
6923,HPE,13.5,22.8,39.4
6924,HPE,13.5,22.8,39.4
6925,HPE,13.5,22.8,39.4
6926,HPE,13.5,22.8,39.4
6927,HPE,13.5,22.8,39.4
6928,HPE,13.5,22.8,39.4
6929,HPE,13.5,22.8,39.4
6930,HPE,13.5,22.8,39.4
6931,HPE,13.5,22.8,39.4
6932,HPE,13.5,22.8,39.4
6933,HPE,13.5,22.8,39.4
6934,HPE,13.5,22.8,39.4
6935,HCE,8.4,17.3,39.4
6936,HCE,8.4,17.3,39.4
6937,HCE,8.4,17.3,39.4
6938,HCE,8.4,17.3,39.4
6939,HCE,8.4,17.3,39.4
6940,HCE,8.4,17.3,39.4
6941,HCE,8.4,17.3,39.4
6942,HCE,8.4,17.3,39.4
6943,HPE,13.5,22.8,39.4
6944,HPE,13.5,22.8,39.4
6945,HPE,13.5,22.8,39.4
6946,HPE,13.5,22.8,39.4
6947,HPE,13.5,22.8,39.4
6948,HPE,13.5,22.8,39.4
6949,HPE,13.5,22.8,39.4
6950,HPE,13.5,22.8,39.4
6951,HPE,13.5,22.8,39.4
6952,HPE,13.5,22.8,39.4
6953,HPE,13.5,22.8,39.4
6954,HPE,13.5,22.8,39.4
6955,HPE,13.5,22.8,39.4
6956,HPE,13.5,22.8,39.4
6957,HPE,13.5,22.8,39.4
6958,HPE,13.5,22.8,39.4
6959,HCE,8.4,17.3,39.4
6960,HCE,8.4,17.3,39.4
6961,HCE,8.4,17.3,39.4
6962,HCE,8.4,17.3,39.4
6963,HCE,8.4,17.3,39.4
6964,HCE,8.4,17.3,39.4
6965,HCE,8.4,17.3,39.4
6966,HCE,8.4,17.3,39.4
6967,HPE,13.5,22.8,39.4
6968,HPE,13.5,22.8,39.4
6969,HPE,13.5,22.8,39.4
6970,HPE,13.5,22.8,39.4
6971,HPE,13.5,22.8,39.4
6972,HPE,13.5,22.8,39.4
6973,HPE,13.5,22.8,39.4
6974,HPE,13.5,22.8,39.4
6975,HPE,13.5,22.8,39.4
6976,HPE,13.5,22.8,39.4
6977,HPE,13.5,22.8,39.4
6978,HPE,13.5,22.8,39.4
6979,HPE,13.5,22.8,39.4
6980,HPE,13.5,22.8,39.4
6981,HPE,13.5,22.8,39.4
6982,HPE,13.5,22.8,39.4
6983,HCE,8.4,17.3,39.4
6984,HCE,8.4,17.3,39.4
6985,HCE,8.4,17.3,39.4
6986,HCE,8.4,17.3,39.4
6987,HCE,8.4,17.3,39.4
6988,HCE,8.4,17.3,39.4
6989,HCE,8.4,17.3,39.4
6990,HCE,8.4,17.3,39.4
6991,HPE,13.5,22.8,39.4
6992,HPE,13.5,22.8,39.4
6993,HPE,13.5,22.8,39.4
6994,HPE,13.5,22.8,39.4
6995,HPE,13.5,22.8,39.4
6996,HPE,13.5,22.8,39.4
6997,HPE,13.5,22.8,39.4
6998,HPE,13.5,22.8,39.4
6999,HPE,13.5,22.8,39.4
7000,HPE,13.5,22.8,39.4
7001,HPE,13.5,22.8,39.4
7002,HPE,13.5,22.8,39.4
7003,HPE,13.5,22.8,39.4
7004,HPE,13.5,22.8,39.4
7005,HPE,13.5,22.8,39.4
7006,HPE,13.5,22.8,39.4
7007,HCE,8.4,17.3,39.4
7008,HCE,8.4,17.3,39.4
7009,HCE,8.4,17.3,39.4
7010,HCE,8.4,17.3,39.4
7011,HCE,8.4,17.3,39.4
7012,HCE,8.4,17.3,39.4
7013,HCE,8.4,17.3,39.4
7014,HCE,8.4,17.3,39.4
7015,HPE,13.5,22.8,39.4
7016,HPE,13.5,22.8,39.4
7017,HPE,13.5,22.8,39.4
7018,HPE,13.5,22.8,39.4
7019,HPE,13.5,22.8,39.4
7020,HPE,13.5,22.8,39.4
7021,HPE,13.5,22.8,39.4
7022,HPE,13.5,22.8,39.4
7023,HPE,13.5,22.8,39.4
7024,HPE,13.5,22.8,39.4
7025,HPE,13.5,22.8,39.4
7026,HPE,13.5,22.8,39.4
7027,HPE,13.5,22.8,39.4
7028,HPE,13.5,22.8,39.4
7029,HPE,13.5,22.8,39.4
7030,HPE,13.5,22.8,39.4
7031,HCE,8.4,17.3,39.4
7032,HCE,8.4,17.3,39.4
7033,HCE,8.4,17.3,39.4
7034,HCE,8.4,17.3,39.4
7035,HCE,8.4,17.3,39.4
7036,HCE,8.4,17.3,39.4
7037,HCE,8.4,17.3,39.4
7038,HCE,8.4,17.3,39.4
7039,HPE,13.5,22.8,39.4
7040,HPE,13.5,22.8,39.4
7041,HPE,13.5,22.8,39.4
7042,HPE,13.5,22.8,39.4
7043,HPE,13.5,22.8,39.4
7044,HPE,13.5,22.8,39.4
7045,HPE,13.5,22.8,39.4
7046,HPE,13.5,22.8,39.4
7047,HPE,13.5,22.8,39.4
7048,HPE,13.5,22.8,39.4
7049,HPE,13.5,22.8,39.4
7050,HPE,13.5,22.8,39.4
7051,HPE,13.5,22.8,39.4
7052,HPE,13.5,22.8,39.4
7053,HPE,13.5,22.8,39.4
7054,HPE,13.5,22.8,39.4
7055,HCE,8.4,17.3,39.4
7056,HCE,8.4,17.3,39.4
7057,HCE,8.4,17.3,39.4
7058,HCE,8.4,17.3,39.4
7059,HCE,8.4,17.3,39.4
7060,HCE,8.4,17.3,39.4
7061,HCE,8.4,17.3,39.4
7062,HCE,8.4,17.3,39.4
7063,HPE,13.5,22.8,39.4
7064,HPE,13.5,22.8,39.4
7065,HPE,13.5,22.8,39.4
7066,HPE,13.5,22.8,39.4
7067,HPE,13.5,22.8,39.4
7068,HPE,13.5,22.8,39.4
7069,HPE,13.5,22.8,39.4
7070,HPE,13.5,22.8,39.4
7071,HPE,13.5,22.8,39.4
7072,HPE,13.5,22.8,39.4
7073,HPE,13.5,22.8,39.4
7074,HPE,13.5,22.8,39.4
7075,HPE,13.5,22.8,39.4
7076,HPE,13.5,22.8,39.4
7077,HPE,13.5,22.8,39.4
7078,HPE,13.5,22.8,39.4
7079,HCE,8.4,17.3,39.4
7080,HCE,8.4,17.3,39.4
7081,HCE,8.4,17.3,39.4
7082,HCE,8.4,17.3,39.4
7083,HCE,8.4,17.3,39.4
7084,HCE,8.4,17.3,39.4
7085,HCE,8.4,17.3,39.4
7086,HCE,8.4,17.3,39.4
7087,HPE,13.5,22.8,39.4
7088,HPE,13.5,22.8,39.4
7089,HPE,13.5,22.8,39.4
7090,HPE,13.5,22.8,39.4
7091,HPE,13.5,22.8,39.4
7092,HPE,13.5,22.8,39.4
7093,HPE,13.5,22.8,39.4
7094,HPE,13.5,22.8,39.4
7095,HPE,13.5,22.8,39.4
7096,HPE,13.5,22.8,39.4
7097,HPE,13.5,22.8,39.4
7098,HPE,13.5,22.8,39.4
7099,HPE,13.5,22.8,39.4
7100,HPE,13.5,22.8,39.4
7101,HPE,13.5,22.8,39.4
7102,HPE,13.5,22.8,39.4
7103,HCE,8.4,17.3,39.4
7104,HCE,8.4,17.3,39.4
7105,HCE,8.4,17.3,39.4
7106,HCE,8.4,17.3,39.4
7107,HCE,8.4,17.3,39.4
7108,HCE,8.4,17.3,39.4
7109,HCE,8.4,17.3,39.4
7110,HCE,8.4,17.3,39.4
7111,HPE,13.5,22.8,39.4
7112,HPE,13.5,22.8,39.4
7113,HPE,13.5,22.8,39.4
7114,HPE,13.5,22.8,39.4
7115,HPE,13.5,22.8,39.4
7116,HPE,13.5,22.8,39.4
7117,HPE,13.5,22.8,39.4
7118,HPE,13.5,22.8,39.4
7119,HPE,13.5,22.8,39.4
7120,HPE,13.5,22.8,39.4
7121,HPE,13.5,22.8,39.4
7122,HPE,13.5,22.8,39.4
7123,HPE,13.5,22.8,39.4
7124,HPE,13.5,22.8,39.4
7125,HPE,13.5,22.8,39.4
7126,HPE,13.5,22.8,39.4
7127,HCE,8.4,17.3,39.4
7128,HCE,8.4,17.3,39.4
7129,HCE,8.4,17.3,39.4
7130,HCE,8.4,17.3,39.4
7131,HCE,8.4,17.3,39.4
7132,HCE,8.4,17.3,39.4
7133,HCE,8.4,17.3,39.4
7134,HCE,8.4,17.3,39.4
7135,HPE,13.5,22.8,39.4
7136,HPE,13.5,22.8,39.4
7137,HPE,13.5,22.8,39.4
7138,HPE,13.5,22.8,39.4
7139,HPE,13.5,22.8,39.4
7140,HPE,13.5,22.8,39.4
7141,HPE,13.5,22.8,39.4
7142,HPE,13.5,22.8,39.4
7143,HPE,13.5,22.8,39.4
7144,HPE,13.5,22.8,39.4
7145,HPE,13.5,22.8,39.4
7146,HPE,13.5,22.8,39.4
7147,HPE,13.5,22.8,39.4
7148,HPE,13.5,22.8,39.4
7149,HPE,13.5,22.8,39.4
7150,HPE,13.5,22.8,39.4
7151,HCE,8.4,17.3,39.4
7152,HCE,8.4,17.3,39.4
7153,HCE,8.4,17.3,39.4
7154,HCE,8.4,17.3,39.4
7155,HCE,8.4,17.3,39.4
7156,HCE,8.4,17.3,39.4
7157,HCE,8.4,17.3,39.4
7158,HCE,8.4,17.3,39.4
7159,HPE,13.5,22.8,39.4
7160,HPE,13.5,22.8,39.4
7161,HPE,13.5,22.8,39.4
7162,HPE,13.5,22.8,39.4
7163,HPE,13.5,22.8,39.4
7164,HPE,13.5,22.8,39.4
7165,HPE,13.5,22.8,39.4
7166,HPE,13.5,22.8,39.4
7167,HPE,13.5,22.8,39.4
7168,HPE,13.5,22.8,39.4
7169,HPE,13.5,22.8,39.4
7170,HPE,13.5,22.8,39.4
7171,HPE,13.5,22.8,39.4
7172,HPE,13.5,22.8,39.4
7173,HPE,13.5,22.8,39.4
7174,HPE,13.5,22.8,39.4
7175,HCE,8.4,17.3,39.4
7176,HCE,8.4,17.3,39.4
7177,HCE,8.4,17.3,39.4
7178,HCE,8.4,17.3,39.4
7179,HCE,8.4,17.3,39.4
7180,HCE,8.4,17.3,39.4
7181,HCE,8.4,17.3,39.4
7182,HCE,8.4,17.3,39.4
7183,HPE,13.5,22.8,39.4
7184,HPE,13.5,22.8,39.4
7185,HPE,13.5,22.8,39.4
7186,HPE,13.5,22.8,39.4
7187,HPE,13.5,22.8,39.4
7188,HPE,13.5,22.8,39.4
7189,HPE,13.5,22.8,39.4
7190,HPE,13.5,22.8,39.4
7191,HPE,13.5,22.8,39.4
7192,HPE,13.5,22.8,39.4
7193,HPE,13.5,22.8,39.4
7194,HPE,13.5,22.8,39.4
7195,HPE,13.5,22.8,39.4
7196,HPE,13.5,22.8,39.4
7197,HPE,13.5,22.8,39.4
7198,HPE,13.5,22.8,39.4
7199,HCE,8.4,17.3,39.4
7200,HCE,8.4,17.3,39.4
7201,HCE,8.4,17.3,39.4
7202,HCE,8.4,17.3,39.4
7203,HCE,8.4,17.3,39.4
7204,HCE,8.4,17.3,39.4
7205,HCE,8.4,17.3,39.4
7206,HCE,8.4,17.3,39.4
7207,HPE,13.5,22.8,39.4
7208,HPE,13.5,22.8,39.4
7209,HPE,13.5,22.8,39.4
7210,HPE,13.5,22.8,39.4
7211,HPE,13.5,22.8,39.4
7212,HPE,13.5,22.8,39.4
7213,HPE,13.5,22.8,39.4
7214,HPE,13.5,22.8,39.4
7215,HPE,13.5,22.8,39.4
7216,HPE,13.5,22.8,39.4
7217,HPE,13.5,22.8,39.4
7218,HPE,13.5,22.8,39.4
7219,HPE,13.5,22.8,39.4
7220,HPE,13.5,22.8,39.4
7221,HPE,13.5,22.8,39.4
7222,HPE,13.5,22.8,39.4
7223,HCE,8.4,17.3,39.4
7224,HCE,8.4,17.3,39.4
7225,HCE,8.4,17.3,39.4
7226,HCE,8.4,17.3,39.4
7227,HCE,8.4,17.3,39.4
7228,HCE,8.4,17.3,39.4
7229,HCE,8.4,17.3,39.4
7230,HCE,8.4,17.3,39.4
7231,HPE,13.5,22.8,39.4
7232,HPE,13.5,22.8,39.4
7233,HPE,13.5,22.8,39.4
7234,HPE,13.5,22.8,39.4
7235,HPE,13.5,22.8,39.4
7236,HPE,13.5,22.8,39.4
7237,HPE,13.5,22.8,39.4
7238,HPE,13.5,22.8,39.4
7239,HPE,13.5,22.8,39.4
7240,HPE,13.5,22.8,39.4
7241,HPE,13.5,22.8,39.4
7242,HPE,13.5,22.8,39.4
7243,HPE,13.5,22.8,39.4
7244,HPE,13.5,22.8,39.4
7245,HPE,13.5,22.8,39.4
7246,HPE,13.5,22.8,39.4
7247,HCE,8.4,17.3,39.4
7248,HCE,8.4,17.3,39.4
7249,HCE,8.4,17.3,39.4
7250,HCE,8.4,17.3,39.4
7251,HCE,8.4,17.3,39.4
7252,HCE,8.4,17.3,39.4
7253,HCE,8.4,17.3,39.4
7254,HCE,8.4,17.3,39.4
7255,HPE,13.5,22.8,39.4
7256,HPE,13.5,22.8,39.4
7257,HPE,13.5,22.8,39.4
7258,HPE,13.5,22.8,39.4
7259,HPE,13.5,22.8,39.4
7260,HPE,13.5,22.8,39.4
7261,HPE,13.5,22.8,39.4
7262,HPE,13.5,22.8,39.4
7263,HPE,13.5,22.8,39.4
7264,HPE,13.5,22.8,39.4
7265,HPE,13.5,22.8,39.4
7266,HPE,13.5,22.8,39.4
7267,HPE,13.5,22.8,39.4
7268,HPE,13.5,22.8,39.4
7269,HPE,13.5,22.8,39.4
7270,HPE,13.5,22.8,39.4
7271,HCE,8.4,17.3,39.4
7272,HCE,8.4,17.3,39.4
7273,HCE,8.4,17.3,39.4
7274,HCE,8.4,17.3,39.4
7275,HCE,8.4,17.3,39.4
7276,HCE,8.4,17.3,39.4
7277,HCE,8.4,17.3,39.4
7278,HCE,8.4,17.3,39.4
7279,HPE,13.5,22.8,39.4
7280,HPE,13.5,22.8,39.4
7281,HPE,13.5,22.8,39.4
7282,HPE,13.5,22.8,39.4
7283,HPE,13.5,22.8,39.4
7284,HPE,13.5,22.8,39.4
7285,HPE,13.5,22.8,39.4
7286,HPE,13.5,22.8,39.4
