TIMESTAMP,RESSOURCES,importCost
8384,gaz,40
8385,gaz,40
8386,gaz,40
8387,gaz,40
8388,gaz,40
8389,gaz,40
8390,gaz,40
8391,gaz,40
8392,gaz,40
8393,gaz,40
8394,gaz,40
8395,gaz,40
8396,gaz,40
8397,gaz,40
8398,gaz,40
8399,gaz,40
8400,gaz,40
8401,gaz,40
8402,gaz,40
8403,gaz,40
8404,gaz,40
8405,gaz,40
8406,gaz,40
8407,gaz,40
8408,gaz,40
8409,gaz,40
8410,gaz,40
8411,gaz,40
8412,gaz,40
8413,gaz,40
8414,gaz,40
8415,gaz,40
8416,gaz,40
8417,gaz,40
8418,gaz,40
8419,gaz,40
8420,gaz,40
8421,gaz,40
8422,gaz,40
8423,gaz,40
8424,gaz,40
8425,gaz,40
8426,gaz,40
8427,gaz,40
8428,gaz,40
8429,gaz,40
8430,gaz,40
8431,gaz,40
8432,gaz,40
8433,gaz,40
8434,gaz,40
8435,gaz,40
8436,gaz,40
8437,gaz,40
8438,gaz,40
8439,gaz,40
8440,gaz,40
8441,gaz,40
8442,gaz,40
8443,gaz,40
8444,gaz,40
8445,gaz,40
8446,gaz,40
8447,gaz,40
8448,gaz,40
8449,gaz,40
8450,gaz,40
8451,gaz,40
8452,gaz,40
8453,gaz,40
8454,gaz,40
8455,gaz,40
8456,gaz,40
8457,gaz,40
8458,gaz,40
8459,gaz,40
8460,gaz,40
8461,gaz,40
8462,gaz,40
8463,gaz,40
8464,gaz,40
8465,gaz,40
8466,gaz,40
8467,gaz,40
8468,gaz,40
8469,gaz,40
8470,gaz,40
8471,gaz,40
8472,gaz,40
8473,gaz,40
8474,gaz,40
8475,gaz,40
8476,gaz,40
8477,gaz,40
8478,gaz,40
8479,gaz,40
8480,gaz,40
8481,gaz,40
8482,gaz,40
8483,gaz,40
8484,gaz,40
8485,gaz,40
8486,gaz,40
8487,gaz,40
8488,gaz,40
8489,gaz,40
8490,gaz,40
8491,gaz,40
8492,gaz,40
8493,gaz,40
8494,gaz,40
8495,gaz,40
8496,gaz,40
8497,gaz,40
8498,gaz,40
8499,gaz,40
8500,gaz,40
8501,gaz,40
8502,gaz,40
8503,gaz,40
8504,gaz,40
8505,gaz,40
8506,gaz,40
8507,gaz,40
8508,gaz,40
8509,gaz,40
8510,gaz,40
8511,gaz,40
8512,gaz,40
8513,gaz,40
8514,gaz,40
8515,gaz,40
8516,gaz,40
8517,gaz,40
8518,gaz,40
8519,gaz,40
8520,gaz,40
8521,gaz,40
8522,gaz,40
8523,gaz,40
8524,gaz,40
8525,gaz,40
8526,gaz,40
8527,gaz,40
8528,gaz,40
8529,gaz,40
8530,gaz,40
8531,gaz,40
8532,gaz,40
8533,gaz,40
8534,gaz,40
8535,gaz,40
8536,gaz,40
8537,gaz,40
8538,gaz,40
8539,gaz,40
8540,gaz,40
8541,gaz,40
8542,gaz,40
8543,gaz,40
8544,gaz,40
8545,gaz,40
8546,gaz,40
8547,gaz,40
8548,gaz,40
8549,gaz,40
8550,gaz,40
8551,gaz,40
8552,gaz,40
8553,gaz,40
8554,gaz,40
8555,gaz,40
8556,gaz,40
8557,gaz,40
8558,gaz,40
8559,gaz,40
8560,gaz,40
8561,gaz,40
8562,gaz,40
8563,gaz,40
8564,gaz,40
8565,gaz,40
8566,gaz,40
8567,gaz,40
8568,gaz,40
8569,gaz,40
8570,gaz,40
8571,gaz,40
8572,gaz,40
8573,gaz,40
8574,gaz,40
8575,gaz,40
8576,gaz,40
8577,gaz,40
8578,gaz,40
8579,gaz,40
8580,gaz,40
8581,gaz,40
8582,gaz,40
8583,gaz,40
8584,gaz,40
8585,gaz,40
8586,gaz,40
8587,gaz,40
8588,gaz,40
8589,gaz,40
8590,gaz,40
8591,gaz,40
8592,gaz,40
8593,gaz,40
8594,gaz,40
8595,gaz,40
8596,gaz,40
8597,gaz,40
8598,gaz,40
8599,gaz,40
8600,gaz,40
8601,gaz,40
8602,gaz,40
8603,gaz,40
8604,gaz,40
8605,gaz,40
8606,gaz,40
8607,gaz,40
8608,gaz,40
8609,gaz,40
8610,gaz,40
8611,gaz,40
8612,gaz,40
8613,gaz,40
8614,gaz,40
8615,gaz,40
8616,gaz,40
8617,gaz,40
8618,gaz,40
8619,gaz,40
8620,gaz,40
8621,gaz,40
8622,gaz,40
8623,gaz,40
8624,gaz,40
8625,gaz,40
8626,gaz,40
8627,gaz,40
8628,gaz,40
8629,gaz,40
8630,gaz,40
8631,gaz,40
8632,gaz,40
8633,gaz,40
8634,gaz,40
8635,gaz,40
8636,gaz,40
8637,gaz,40
8638,gaz,40
8639,gaz,40
8640,gaz,40
8641,gaz,40
8642,gaz,40
8643,gaz,40
8644,gaz,40
8645,gaz,40
8646,gaz,40
8647,gaz,40
8648,gaz,40
8649,gaz,40
8650,gaz,40
8651,gaz,40
8652,gaz,40
8653,gaz,40
8654,gaz,40
8655,gaz,40
8656,gaz,40
8657,gaz,40
8658,gaz,40
8659,gaz,40
8660,gaz,40
8661,gaz,40
8662,gaz,40
8663,gaz,40
8664,gaz,40
8665,gaz,40
8666,gaz,40
8667,gaz,40
8668,gaz,40
8669,gaz,40
8670,gaz,40
8671,gaz,40
8672,gaz,40
8673,gaz,40
8674,gaz,40
8675,gaz,40
8676,gaz,40
8677,gaz,40
8678,gaz,40
8679,gaz,40
8680,gaz,40
8681,gaz,40
8682,gaz,40
8683,gaz,40
8684,gaz,40
8685,gaz,40
8686,gaz,40
8687,gaz,40
8688,gaz,40
8689,gaz,40
8690,gaz,40
8691,gaz,40
8692,gaz,40
8693,gaz,40
8694,gaz,40
8695,gaz,40
8696,gaz,40
8697,gaz,40
8698,gaz,40
8699,gaz,40
8700,gaz,40
8701,gaz,40
8702,gaz,40
8703,gaz,40
8704,gaz,40
8705,gaz,40
8706,gaz,40
8707,gaz,40
8708,gaz,40
8709,gaz,40
8710,gaz,40
8711,gaz,40
8712,gaz,40
8713,gaz,40
8714,gaz,40
8715,gaz,40
8716,gaz,40
8717,gaz,40
8718,gaz,40
8719,gaz,40
8720,gaz,40
8721,gaz,40
8722,gaz,40
8723,gaz,40
8724,gaz,40
8725,gaz,40
8726,gaz,40
8727,gaz,40
8728,gaz,40
8729,gaz,40
8730,gaz,40
8731,gaz,40
8732,gaz,40
8733,gaz,40
8734,gaz,40
8735,gaz,40
8736,gaz,40
8737,gaz,40
8738,gaz,40
8739,gaz,40
8740,gaz,40
8741,gaz,40
8742,gaz,40
8743,gaz,40
8744,gaz,40
8745,gaz,40
8746,gaz,40
8747,gaz,40
8748,gaz,40
8749,gaz,40
8750,gaz,40
8751,gaz,40
8752,gaz,40
8753,gaz,40
8754,gaz,40
8755,gaz,40
8756,gaz,40
8757,gaz,40
8758,gaz,40
8759,gaz,40
8760,gaz,40
1,uranium,2.2
2,uranium,2.2
3,uranium,2.2
4,uranium,2.2
5,uranium,2.2
6,uranium,2.2
7,uranium,2.2
8,uranium,2.2
9,uranium,2.2
10,uranium,2.2
11,uranium,2.2
12,uranium,2.2
13,uranium,2.2
14,uranium,2.2
15,uranium,2.2
16,uranium,2.2
17,uranium,2.2
18,uranium,2.2
19,uranium,2.2
20,uranium,2.2
21,uranium,2.2
22,uranium,2.2
23,uranium,2.2
24,uranium,2.2
25,uranium,2.2
26,uranium,2.2
27,uranium,2.2
28,uranium,2.2
29,uranium,2.2
30,uranium,2.2
31,uranium,2.2
32,uranium,2.2
33,uranium,2.2
34,uranium,2.2
35,uranium,2.2
36,uranium,2.2
37,uranium,2.2
38,uranium,2.2
39,uranium,2.2
40,uranium,2.2
41,uranium,2.2
42,uranium,2.2
43,uranium,2.2
44,uranium,2.2
45,uranium,2.2
46,uranium,2.2
47,uranium,2.2
48,uranium,2.2
49,uranium,2.2
50,uranium,2.2
51,uranium,2.2
52,uranium,2.2
53,uranium,2.2
54,uranium,2.2
55,uranium,2.2
56,uranium,2.2
57,uranium,2.2
58,uranium,2.2
59,uranium,2.2
60,uranium,2.2
61,uranium,2.2
62,uranium,2.2
63,uranium,2.2
64,uranium,2.2
65,uranium,2.2
66,uranium,2.2
67,uranium,2.2
68,uranium,2.2
69,uranium,2.2
70,uranium,2.2
71,uranium,2.2
72,uranium,2.2
73,uranium,2.2
74,uranium,2.2
75,uranium,2.2
76,uranium,2.2
77,uranium,2.2
78,uranium,2.2
79,uranium,2.2
80,uranium,2.2
81,uranium,2.2
82,uranium,2.2
83,uranium,2.2
84,uranium,2.2
85,uranium,2.2
86,uranium,2.2
87,uranium,2.2
88,uranium,2.2
89,uranium,2.2
90,uranium,2.2
91,uranium,2.2
92,uranium,2.2
93,uranium,2.2
94,uranium,2.2
95,uranium,2.2
96,uranium,2.2
97,uranium,2.2
98,uranium,2.2
99,uranium,2.2
100,uranium,2.2
101,uranium,2.2
102,uranium,2.2
103,uranium,2.2
104,uranium,2.2
105,uranium,2.2
106,uranium,2.2
107,uranium,2.2
108,uranium,2.2
109,uranium,2.2
110,uranium,2.2
111,uranium,2.2
112,uranium,2.2
113,uranium,2.2
114,uranium,2.2
115,uranium,2.2
116,uranium,2.2
117,uranium,2.2
118,uranium,2.2
119,uranium,2.2
120,uranium,2.2
121,uranium,2.2
122,uranium,2.2
123,uranium,2.2
124,uranium,2.2
125,uranium,2.2
126,uranium,2.2
127,uranium,2.2
128,uranium,2.2
129,uranium,2.2
130,uranium,2.2
131,uranium,2.2
132,uranium,2.2
133,uranium,2.2
134,uranium,2.2
135,uranium,2.2
136,uranium,2.2
137,uranium,2.2
138,uranium,2.2
139,uranium,2.2
140,uranium,2.2
141,uranium,2.2
142,uranium,2.2
143,uranium,2.2
144,uranium,2.2
145,uranium,2.2
146,uranium,2.2
147,uranium,2.2
148,uranium,2.2
149,uranium,2.2
150,uranium,2.2
151,uranium,2.2
152,uranium,2.2
153,uranium,2.2
154,uranium,2.2
155,uranium,2.2
156,uranium,2.2
157,uranium,2.2
158,uranium,2.2
159,uranium,2.2
160,uranium,2.2
161,uranium,2.2
162,uranium,2.2
163,uranium,2.2
164,uranium,2.2
165,uranium,2.2
166,uranium,2.2
167,uranium,2.2
168,uranium,2.2
169,uranium,2.2
170,uranium,2.2
171,uranium,2.2
172,uranium,2.2
173,uranium,2.2
174,uranium,2.2
175,uranium,2.2
176,uranium,2.2
177,uranium,2.2
178,uranium,2.2
179,uranium,2.2
180,uranium,2.2
181,uranium,2.2
182,uranium,2.2
183,uranium,2.2
184,uranium,2.2
185,uranium,2.2
186,uranium,2.2
187,uranium,2.2
188,uranium,2.2
189,uranium,2.2
190,uranium,2.2
191,uranium,2.2
192,uranium,2.2
193,uranium,2.2
194,uranium,2.2
195,uranium,2.2
196,uranium,2.2
197,uranium,2.2
198,uranium,2.2
199,uranium,2.2
200,uranium,2.2
201,uranium,2.2
202,uranium,2.2
203,uranium,2.2
204,uranium,2.2
205,uranium,2.2
206,uranium,2.2
207,uranium,2.2
208,uranium,2.2
209,uranium,2.2
210,uranium,2.2
211,uranium,2.2
212,uranium,2.2
213,uranium,2.2
214,uranium,2.2
215,uranium,2.2
216,uranium,2.2
217,uranium,2.2
218,uranium,2.2
219,uranium,2.2
220,uranium,2.2
221,uranium,2.2
222,uranium,2.2
223,uranium,2.2
224,uranium,2.2
225,uranium,2.2
226,uranium,2.2
227,uranium,2.2
228,uranium,2.2
229,uranium,2.2
230,uranium,2.2
231,uranium,2.2
232,uranium,2.2
233,uranium,2.2
234,uranium,2.2
235,uranium,2.2
236,uranium,2.2
237,uranium,2.2
238,uranium,2.2
239,uranium,2.2
240,uranium,2.2
241,uranium,2.2
242,uranium,2.2
243,uranium,2.2
244,uranium,2.2
245,uranium,2.2
246,uranium,2.2
247,uranium,2.2
248,uranium,2.2
249,uranium,2.2
250,uranium,2.2
251,uranium,2.2
252,uranium,2.2
253,uranium,2.2
254,uranium,2.2
255,uranium,2.2
256,uranium,2.2
257,uranium,2.2
258,uranium,2.2
259,uranium,2.2
260,uranium,2.2
261,uranium,2.2
262,uranium,2.2
263,uranium,2.2
264,uranium,2.2
265,uranium,2.2
266,uranium,2.2
267,uranium,2.2
268,uranium,2.2
269,uranium,2.2
270,uranium,2.2
271,uranium,2.2
272,uranium,2.2
273,uranium,2.2
274,uranium,2.2
275,uranium,2.2
276,uranium,2.2
277,uranium,2.2
278,uranium,2.2
279,uranium,2.2
280,uranium,2.2
281,uranium,2.2
282,uranium,2.2
283,uranium,2.2
284,uranium,2.2
285,uranium,2.2
286,uranium,2.2
287,uranium,2.2
288,uranium,2.2
289,uranium,2.2
290,uranium,2.2
291,uranium,2.2
292,uranium,2.2
293,uranium,2.2
294,uranium,2.2
295,uranium,2.2
296,uranium,2.2
297,uranium,2.2
298,uranium,2.2
299,uranium,2.2
300,uranium,2.2
301,uranium,2.2
302,uranium,2.2
303,uranium,2.2
304,uranium,2.2
305,uranium,2.2
306,uranium,2.2
307,uranium,2.2
308,uranium,2.2
309,uranium,2.2
310,uranium,2.2
311,uranium,2.2
312,uranium,2.2
313,uranium,2.2
314,uranium,2.2
315,uranium,2.2
316,uranium,2.2
317,uranium,2.2
318,uranium,2.2
319,uranium,2.2
320,uranium,2.2
321,uranium,2.2
322,uranium,2.2
323,uranium,2.2
324,uranium,2.2
325,uranium,2.2
326,uranium,2.2
327,uranium,2.2
328,uranium,2.2
329,uranium,2.2
330,uranium,2.2
331,uranium,2.2
332,uranium,2.2
333,uranium,2.2
334,uranium,2.2
335,uranium,2.2
336,uranium,2.2
337,uranium,2.2
338,uranium,2.2
339,uranium,2.2
340,uranium,2.2
341,uranium,2.2
342,uranium,2.2
343,uranium,2.2
344,uranium,2.2
345,uranium,2.2
346,uranium,2.2
347,uranium,2.2
348,uranium,2.2
349,uranium,2.2
350,uranium,2.2
351,uranium,2.2
352,uranium,2.2
353,uranium,2.2
354,uranium,2.2
355,uranium,2.2
356,uranium,2.2
357,uranium,2.2
358,uranium,2.2
359,uranium,2.2
360,uranium,2.2
361,uranium,2.2
362,uranium,2.2
363,uranium,2.2
364,uranium,2.2
365,uranium,2.2
366,uranium,2.2
367,uranium,2.2
368,uranium,2.2
369,uranium,2.2
370,uranium,2.2
371,uranium,2.2
372,uranium,2.2
373,uranium,2.2
374,uranium,2.2
375,uranium,2.2
376,uranium,2.2
377,uranium,2.2
378,uranium,2.2
379,uranium,2.2
380,uranium,2.2
381,uranium,2.2
382,uranium,2.2
383,uranium,2.2
384,uranium,2.2
385,uranium,2.2
386,uranium,2.2
387,uranium,2.2
388,uranium,2.2
389,uranium,2.2
390,uranium,2.2
391,uranium,2.2
392,uranium,2.2
393,uranium,2.2
394,uranium,2.2
395,uranium,2.2
396,uranium,2.2
397,uranium,2.2
398,uranium,2.2
399,uranium,2.2
400,uranium,2.2
401,uranium,2.2
402,uranium,2.2
403,uranium,2.2
404,uranium,2.2
405,uranium,2.2
406,uranium,2.2
407,uranium,2.2
408,uranium,2.2
409,uranium,2.2
410,uranium,2.2
411,uranium,2.2
412,uranium,2.2
413,uranium,2.2
414,uranium,2.2
415,uranium,2.2
416,uranium,2.2
417,uranium,2.2
418,uranium,2.2
419,uranium,2.2
420,uranium,2.2
421,uranium,2.2
422,uranium,2.2
423,uranium,2.2
424,uranium,2.2
425,uranium,2.2
426,uranium,2.2
427,uranium,2.2
428,uranium,2.2
429,uranium,2.2
430,uranium,2.2
431,uranium,2.2
432,uranium,2.2
433,uranium,2.2
434,uranium,2.2
435,uranium,2.2
436,uranium,2.2
437,uranium,2.2
438,uranium,2.2
439,uranium,2.2
440,uranium,2.2
441,uranium,2.2
442,uranium,2.2
443,uranium,2.2
444,uranium,2.2
445,uranium,2.2
446,uranium,2.2
447,uranium,2.2
448,uranium,2.2
449,uranium,2.2
450,uranium,2.2
451,uranium,2.2
452,uranium,2.2
453,uranium,2.2
454,uranium,2.2
455,uranium,2.2
456,uranium,2.2
457,uranium,2.2
458,uranium,2.2
459,uranium,2.2
460,uranium,2.2
461,uranium,2.2
462,uranium,2.2
463,uranium,2.2
464,uranium,2.2
465,uranium,2.2
466,uranium,2.2
467,uranium,2.2
468,uranium,2.2
469,uranium,2.2
470,uranium,2.2
471,uranium,2.2
472,uranium,2.2
473,uranium,2.2
474,uranium,2.2
475,uranium,2.2
476,uranium,2.2
477,uranium,2.2
478,uranium,2.2
479,uranium,2.2
480,uranium,2.2
481,uranium,2.2
482,uranium,2.2
483,uranium,2.2
484,uranium,2.2
485,uranium,2.2
486,uranium,2.2
487,uranium,2.2
488,uranium,2.2
489,uranium,2.2
490,uranium,2.2
491,uranium,2.2
492,uranium,2.2
493,uranium,2.2
494,uranium,2.2
495,uranium,2.2
496,uranium,2.2
497,uranium,2.2
498,uranium,2.2
499,uranium,2.2
500,uranium,2.2
501,uranium,2.2
502,uranium,2.2
503,uranium,2.2
504,uranium,2.2
505,uranium,2.2
506,uranium,2.2
507,uranium,2.2
508,uranium,2.2
509,uranium,2.2
510,uranium,2.2
511,uranium,2.2
512,uranium,2.2
513,uranium,2.2
514,uranium,2.2
515,uranium,2.2
516,uranium,2.2
517,uranium,2.2
518,uranium,2.2
519,uranium,2.2
520,uranium,2.2
521,uranium,2.2
522,uranium,2.2
523,uranium,2.2
524,uranium,2.2
525,uranium,2.2
526,uranium,2.2
527,uranium,2.2
528,uranium,2.2
529,uranium,2.2
530,uranium,2.2
531,uranium,2.2
532,uranium,2.2
533,uranium,2.2
534,uranium,2.2
535,uranium,2.2
536,uranium,2.2
537,uranium,2.2
538,uranium,2.2
539,uranium,2.2
540,uranium,2.2
541,uranium,2.2
542,uranium,2.2
543,uranium,2.2
544,uranium,2.2
545,uranium,2.2
546,uranium,2.2
547,uranium,2.2
548,uranium,2.2
549,uranium,2.2
550,uranium,2.2
551,uranium,2.2
552,uranium,2.2
553,uranium,2.2
554,uranium,2.2
555,uranium,2.2
556,uranium,2.2
557,uranium,2.2
558,uranium,2.2
559,uranium,2.2
560,uranium,2.2
561,uranium,2.2
562,uranium,2.2
563,uranium,2.2
564,uranium,2.2
565,uranium,2.2
566,uranium,2.2
567,uranium,2.2
568,uranium,2.2
569,uranium,2.2
570,uranium,2.2
571,uranium,2.2
572,uranium,2.2
573,uranium,2.2
574,uranium,2.2
575,uranium,2.2
576,uranium,2.2
577,uranium,2.2
578,uranium,2.2
579,uranium,2.2
580,uranium,2.2
581,uranium,2.2
582,uranium,2.2
583,uranium,2.2
584,uranium,2.2
585,uranium,2.2
586,uranium,2.2
587,uranium,2.2
588,uranium,2.2
589,uranium,2.2
590,uranium,2.2
591,uranium,2.2
592,uranium,2.2
593,uranium,2.2
594,uranium,2.2
595,uranium,2.2
596,uranium,2.2
597,uranium,2.2
598,uranium,2.2
599,uranium,2.2
600,uranium,2.2
601,uranium,2.2
602,uranium,2.2
603,uranium,2.2
604,uranium,2.2
605,uranium,2.2
606,uranium,2.2
607,uranium,2.2
608,uranium,2.2
609,uranium,2.2
610,uranium,2.2
611,uranium,2.2
612,uranium,2.2
613,uranium,2.2
614,uranium,2.2
615,uranium,2.2
616,uranium,2.2
617,uranium,2.2
618,uranium,2.2
619,uranium,2.2
620,uranium,2.2
621,uranium,2.2
622,uranium,2.2
623,uranium,2.2
624,uranium,2.2
625,uranium,2.2
626,uranium,2.2
627,uranium,2.2
628,uranium,2.2
629,uranium,2.2
630,uranium,2.2
631,uranium,2.2
632,uranium,2.2
633,uranium,2.2
634,uranium,2.2
635,uranium,2.2
636,uranium,2.2
637,uranium,2.2
638,uranium,2.2
639,uranium,2.2
640,uranium,2.2
641,uranium,2.2
642,uranium,2.2
643,uranium,2.2
644,uranium,2.2
645,uranium,2.2
646,uranium,2.2
647,uranium,2.2
648,uranium,2.2
649,uranium,2.2
650,uranium,2.2
651,uranium,2.2
652,uranium,2.2
653,uranium,2.2
654,uranium,2.2
655,uranium,2.2
656,uranium,2.2
657,uranium,2.2
658,uranium,2.2
659,uranium,2.2
660,uranium,2.2
661,uranium,2.2
662,uranium,2.2
663,uranium,2.2
664,uranium,2.2
665,uranium,2.2
666,uranium,2.2
667,uranium,2.2
668,uranium,2.2
669,uranium,2.2
670,uranium,2.2
671,uranium,2.2
672,uranium,2.2
673,uranium,2.2
674,uranium,2.2
675,uranium,2.2
676,uranium,2.2
677,uranium,2.2
678,uranium,2.2
679,uranium,2.2
680,uranium,2.2
681,uranium,2.2
682,uranium,2.2
683,uranium,2.2
684,uranium,2.2
685,uranium,2.2
686,uranium,2.2
687,uranium,2.2
688,uranium,2.2
689,uranium,2.2
690,uranium,2.2
691,uranium,2.2
692,uranium,2.2
693,uranium,2.2
694,uranium,2.2
695,uranium,2.2
696,uranium,2.2
697,uranium,2.2
698,uranium,2.2
699,uranium,2.2
700,uranium,2.2
701,uranium,2.2
702,uranium,2.2
703,uranium,2.2
704,uranium,2.2
705,uranium,2.2
706,uranium,2.2
707,uranium,2.2
708,uranium,2.2
709,uranium,2.2
710,uranium,2.2
711,uranium,2.2
712,uranium,2.2
713,uranium,2.2
714,uranium,2.2
715,uranium,2.2
716,uranium,2.2
717,uranium,2.2
718,uranium,2.2
719,uranium,2.2
720,uranium,2.2
721,uranium,2.2
722,uranium,2.2
723,uranium,2.2
724,uranium,2.2
725,uranium,2.2
726,uranium,2.2
727,uranium,2.2
728,uranium,2.2
729,uranium,2.2
730,uranium,2.2
731,uranium,2.2
732,uranium,2.2
733,uranium,2.2
734,uranium,2.2
735,uranium,2.2
736,uranium,2.2
737,uranium,2.2
738,uranium,2.2
739,uranium,2.2
740,uranium,2.2
741,uranium,2.2
742,uranium,2.2
743,uranium,2.2
744,uranium,2.2
745,uranium,2.2
746,uranium,2.2
747,uranium,2.2
748,uranium,2.2
749,uranium,2.2
750,uranium,2.2
751,uranium,2.2
752,uranium,2.2
753,uranium,2.2
754,uranium,2.2
755,uranium,2.2
756,uranium,2.2
757,uranium,2.2
758,uranium,2.2
759,uranium,2.2
760,uranium,2.2
761,uranium,2.2
762,uranium,2.2
763,uranium,2.2
764,uranium,2.2
765,uranium,2.2
766,uranium,2.2
767,uranium,2.2
768,uranium,2.2
769,uranium,2.2
770,uranium,2.2
771,uranium,2.2
772,uranium,2.2
773,uranium,2.2
774,uranium,2.2
775,uranium,2.2
776,uranium,2.2
777,uranium,2.2
778,uranium,2.2
779,uranium,2.2
780,uranium,2.2
781,uranium,2.2
782,uranium,2.2
783,uranium,2.2
784,uranium,2.2
785,uranium,2.2
786,uranium,2.2
787,uranium,2.2
788,uranium,2.2
789,uranium,2.2
790,uranium,2.2
791,uranium,2.2
792,uranium,2.2
793,uranium,2.2
794,uranium,2.2
795,uranium,2.2
796,uranium,2.2
797,uranium,2.2
798,uranium,2.2
799,uranium,2.2
800,uranium,2.2
801,uranium,2.2
802,uranium,2.2
803,uranium,2.2
804,uranium,2.2
805,uranium,2.2
806,uranium,2.2
807,uranium,2.2
808,uranium,2.2
809,uranium,2.2
810,uranium,2.2
811,uranium,2.2
812,uranium,2.2
813,uranium,2.2
814,uranium,2.2
815,uranium,2.2
816,uranium,2.2
817,uranium,2.2
818,uranium,2.2
819,uranium,2.2
820,uranium,2.2
821,uranium,2.2
822,uranium,2.2
823,uranium,2.2
824,uranium,2.2
825,uranium,2.2
826,uranium,2.2
827,uranium,2.2
828,uranium,2.2
829,uranium,2.2
830,uranium,2.2
831,uranium,2.2
832,uranium,2.2
833,uranium,2.2
834,uranium,2.2
835,uranium,2.2
836,uranium,2.2
837,uranium,2.2
838,uranium,2.2
839,uranium,2.2
840,uranium,2.2
841,uranium,2.2
842,uranium,2.2
843,uranium,2.2
844,uranium,2.2
845,uranium,2.2
846,uranium,2.2
847,uranium,2.2
848,uranium,2.2
849,uranium,2.2
850,uranium,2.2
851,uranium,2.2
852,uranium,2.2
853,uranium,2.2
854,uranium,2.2
855,uranium,2.2
856,uranium,2.2
857,uranium,2.2
858,uranium,2.2
859,uranium,2.2
860,uranium,2.2
861,uranium,2.2
862,uranium,2.2
863,uranium,2.2
864,uranium,2.2
865,uranium,2.2
866,uranium,2.2
867,uranium,2.2
868,uranium,2.2
869,uranium,2.2
870,uranium,2.2
871,uranium,2.2
872,uranium,2.2
873,uranium,2.2
874,uranium,2.2
875,uranium,2.2
876,uranium,2.2
877,uranium,2.2
878,uranium,2.2
879,uranium,2.2
880,uranium,2.2
881,uranium,2.2
882,uranium,2.2
883,uranium,2.2
884,uranium,2.2
885,uranium,2.2
886,uranium,2.2
887,uranium,2.2
888,uranium,2.2
889,uranium,2.2
890,uranium,2.2
891,uranium,2.2
892,uranium,2.2
893,uranium,2.2
894,uranium,2.2
895,uranium,2.2
896,uranium,2.2
897,uranium,2.2
898,uranium,2.2
899,uranium,2.2
900,uranium,2.2
901,uranium,2.2
902,uranium,2.2
903,uranium,2.2
904,uranium,2.2
905,uranium,2.2
906,uranium,2.2
907,uranium,2.2
908,uranium,2.2
909,uranium,2.2
910,uranium,2.2
911,uranium,2.2
912,uranium,2.2
913,uranium,2.2
914,uranium,2.2
915,uranium,2.2
916,uranium,2.2
917,uranium,2.2
918,uranium,2.2
919,uranium,2.2
920,uranium,2.2
921,uranium,2.2
922,uranium,2.2
923,uranium,2.2
924,uranium,2.2
925,uranium,2.2
926,uranium,2.2
927,uranium,2.2
928,uranium,2.2
929,uranium,2.2
930,uranium,2.2
931,uranium,2.2
932,uranium,2.2
933,uranium,2.2
934,uranium,2.2
935,uranium,2.2
936,uranium,2.2
937,uranium,2.2
938,uranium,2.2
939,uranium,2.2
940,uranium,2.2
941,uranium,2.2
942,uranium,2.2
943,uranium,2.2
944,uranium,2.2
945,uranium,2.2
946,uranium,2.2
947,uranium,2.2
948,uranium,2.2
949,uranium,2.2
950,uranium,2.2
951,uranium,2.2
952,uranium,2.2
953,uranium,2.2
954,uranium,2.2
955,uranium,2.2
956,uranium,2.2
957,uranium,2.2
958,uranium,2.2
959,uranium,2.2
960,uranium,2.2
961,uranium,2.2
962,uranium,2.2
963,uranium,2.2
964,uranium,2.2
965,uranium,2.2
966,uranium,2.2
967,uranium,2.2
968,uranium,2.2
969,uranium,2.2
970,uranium,2.2
971,uranium,2.2
972,uranium,2.2
973,uranium,2.2
974,uranium,2.2
975,uranium,2.2
976,uranium,2.2
977,uranium,2.2
978,uranium,2.2
979,uranium,2.2
980,uranium,2.2
981,uranium,2.2
982,uranium,2.2
983,uranium,2.2
984,uranium,2.2
985,uranium,2.2
986,uranium,2.2
987,uranium,2.2
988,uranium,2.2
989,uranium,2.2
990,uranium,2.2
991,uranium,2.2
992,uranium,2.2
993,uranium,2.2
994,uranium,2.2
995,uranium,2.2
996,uranium,2.2
997,uranium,2.2
998,uranium,2.2
999,uranium,2.2
1000,uranium,2.2
1001,uranium,2.2
1002,uranium,2.2
1003,uranium,2.2
1004,uranium,2.2
1005,uranium,2.2
1006,uranium,2.2
1007,uranium,2.2
1008,uranium,2.2
1009,uranium,2.2
1010,uranium,2.2
1011,uranium,2.2
1012,uranium,2.2
1013,uranium,2.2
1014,uranium,2.2
1015,uranium,2.2
1016,uranium,2.2
1017,uranium,2.2
1018,uranium,2.2
1019,uranium,2.2
1020,uranium,2.2
1021,uranium,2.2
1022,uranium,2.2
1023,uranium,2.2
1024,uranium,2.2
1025,uranium,2.2
1026,uranium,2.2
1027,uranium,2.2
1028,uranium,2.2
1029,uranium,2.2
1030,uranium,2.2
1031,uranium,2.2
1032,uranium,2.2
1033,uranium,2.2
1034,uranium,2.2
1035,uranium,2.2
1036,uranium,2.2
1037,uranium,2.2
1038,uranium,2.2
1039,uranium,2.2
1040,uranium,2.2
1041,uranium,2.2
1042,uranium,2.2
1043,uranium,2.2
1044,uranium,2.2
1045,uranium,2.2
1046,uranium,2.2
1047,uranium,2.2
1048,uranium,2.2
1049,uranium,2.2
1050,uranium,2.2
1051,uranium,2.2
1052,uranium,2.2
1053,uranium,2.2
