,YEAR_invest,TECHNOLOGIES,TECHNOLOGIES,transInvest_Dvar
503,2020,electrolysis_AEL,SMR + CCS2,0.0
504,2020,electrolysis_AEL,SMR_elecCCS1,0.0
505,2020,electrolysis_AEL,SMR + CCS1,0.0
506,2020,electrolysis_AEL,electrolysis_AEL,0.0
507,2030,SMR,SMR,0.0
508,2030,SMR,CCS2,0.0
509,2030,SMR,electrolysis_PEMEL,0.0
510,2030,SMR,CCS1,0.0
511,2030,SMR,Solar,0.0
512,2030,SMR,WindOnShore,0.0
513,2030,SMR,SMR_elec,0.0
514,2030,SMR,curtailment,0.0
515,2030,SMR,WindOffShore_flot,0.0
516,2030,SMR,SMR + CCS2,-0.0
517,2030,SMR,SMR_elecCCS1,0.0
518,2030,SMR,SMR + CCS1,0.0
519,2030,SMR,electrolysis_AEL,0.0
520,2030,CCS2,SMR,0.0
521,2030,CCS2,CCS2,0.0
522,2030,CCS2,electrolysis_PEMEL,0.0
523,2030,CCS2,CCS1,0.0
524,2030,CCS2,Solar,0.0
525,2030,CCS2,WindOnShore,0.0
526,2030,CCS2,SMR_elec,0.0
527,2030,CCS2,curtailment,0.0
528,2030,CCS2,WindOffShore_flot,0.0
529,2030,CCS2,SMR + CCS2,0.0
530,2030,CCS2,SMR_elecCCS1,0.0
531,2030,CCS2,SMR + CCS1,0.0
532,2030,CCS2,electrolysis_AEL,0.0
533,2030,electrolysis_PEMEL,SMR,0.0
534,2030,electrolysis_PEMEL,CCS2,0.0
535,2030,electrolysis_PEMEL,electrolysis_PEMEL,0.0
536,2030,electrolysis_PEMEL,CCS1,0.0
537,2030,electrolysis_PEMEL,Solar,0.0
538,2030,electrolysis_PEMEL,WindOnShore,0.0
539,2030,electrolysis_PEMEL,SMR_elec,0.0
540,2030,electrolysis_PEMEL,curtailment,0.0
541,2030,electrolysis_PEMEL,WindOffShore_flot,0.0
542,2030,electrolysis_PEMEL,SMR + CCS2,0.0
543,2030,electrolysis_PEMEL,SMR_elecCCS1,0.0
544,2030,electrolysis_PEMEL,SMR + CCS1,0.0
545,2030,electrolysis_PEMEL,electrolysis_AEL,0.0
546,2030,CCS1,SMR,0.0
547,2030,CCS1,CCS2,0.0
548,2030,CCS1,electrolysis_PEMEL,0.0
549,2030,CCS1,CCS1,0.0
550,2030,CCS1,Solar,0.0
551,2030,CCS1,WindOnShore,0.0
552,2030,CCS1,SMR_elec,0.0
553,2030,CCS1,curtailment,0.0
554,2030,CCS1,WindOffShore_flot,0.0
555,2030,CCS1,SMR + CCS2,0.0
556,2030,CCS1,SMR_elecCCS1,0.0
557,2030,CCS1,SMR + CCS1,0.0
558,2030,CCS1,electrolysis_AEL,0.0
559,2030,Solar,SMR,0.0
560,2030,Solar,CCS2,0.0
561,2030,Solar,electrolysis_PEMEL,0.0
562,2030,Solar,CCS1,0.0
563,2030,Solar,Solar,0.0
564,2030,Solar,WindOnShore,0.0
565,2030,Solar,SMR_elec,0.0
566,2030,Solar,curtailment,0.0
567,2030,Solar,WindOffShore_flot,0.0
568,2030,Solar,SMR + CCS2,0.0
569,2030,Solar,SMR_elecCCS1,0.0
570,2030,Solar,SMR + CCS1,0.0
571,2030,Solar,electrolysis_AEL,0.0
572,2030,WindOnShore,SMR,0.0
573,2030,WindOnShore,CCS2,0.0
574,2030,WindOnShore,electrolysis_PEMEL,0.0
575,2030,WindOnShore,CCS1,0.0
576,2030,WindOnShore,Solar,0.0
